Car_ID,Brand,Model,Car_Type,Year,Fuel_Type,Transmission,Mileage,Engine_cc,Power_HP,Seats,Color,Price_INR,Condition,Owner_Type,Insurance_Status,Registration_City,Service_History,Accident_History,Car_Availability
188,Tata,Altroz,Hatchback,2005,Petrol,Manual,11.75,3621,290,2,Black,3560870,New,2nd,Expired,New Michelleshire,No,Yes,Available
189,Toyota,Glanza,Hatchback,2019,Diesel,Automatic,17.77,3452,66,2,Red,2130440,New,2nd,Expired,South Michaelmouth,Yes,Yes,Available
190,Nissan,Sunny,Sedan,2006,Diesel,Automatic,23.45,1382,155,5,Grey,4951744,New,1st,Valid,Shawnshire,No,No,Available
191,Skoda,Kushaq,SUV,2017,CNG,Automatic,16.63,1816,138,7,Green,3400364,New,2nd,Expired,East Johnchester,No,No,Sold
192,Ford,EcoSport,SUV,2005,Petrol,Manual,17.65,2250,177,8,Grey,771535,Used,2nd,Expired,New Billymouth,No,No,Sold
193,Mercedes,E-Class,Sedan,2019,Petrol,Manual,21.25,2042,338,4,Red,2336323,Used,1st,Expired,Lake Brian,Yes,Yes,Available
194,Nissan,Micra,Hatchback,2015,CNG,Manual,14.03,4961,260,7,Black,2945138,New,3rd,Valid,North Nancytown,No,No,Available
195,Toyota,Yaris,Sedan,2009,EV,Manual,18.36,2754,183,4,White,2195434,New,2nd,Valid,North Nancytown,No,Yes,Available
196,Skoda,Scala,Hatchback,2019,Petrol,Manual,20.46,2852,322,2,Red,1832238,New,1st,Valid,East Johnchester,Yes,No,Available
197,Toyota,Glanza,Hatchback,2011,Diesel,Manual,17.24,4855,437,7,Blue,2755161,Used,1st,Expired,Robertschester,Yes,No,Available
198,Mercedes,E-Class,Sedan,2015,CNG,Automatic,21.69,4153,367,8,Green,2146744,Used,1st,Valid,Baldwinhaven,No,No,Sold
199,Maruti,Ertiga,MPV,2017,CNG,Automatic,11.95,2685,144,8,White,4447751,New,2nd,Valid,Graybury,No,Yes,Available
200,Maruti,Dzire,Sedan,2016,CNG,Automatic,21.7,1787,409,2,Black,2686105,Used,3rd,Expired,Lake Brian,No,No,Available
201,Maruti,Ertiga,MPV,2015,Petrol,Manual,11.05,4613,310,8,Red,3826682,New,3rd,Valid,Lake Tiffany,No,No,Available
202,Maruti,WagonR EV,EV,2010,CNG,Manual,22.25,4719,251,2,Silver,4925808,New,3rd,Expired,Lake Katherine,No,Yes,Sold
203,Toyota,Fortuner,SUV,2016,EV,Manual,11.53,1624,435,7,Black,3489230,Used,1st,Expired,North Nancytown,Yes,No,Sold
204,Honda,Amaze,Sedan,2014,EV,Automatic,22.73,4994,264,5,Grey,509512,New,3rd,Expired,West Ashleyside,Yes,Yes,Sold
205,Hyundai,Kona Electric,EV,2011,CNG,Automatic,23.19,3855,365,2,Green,4936742,Used,1st,Expired,West Ashleyside,No,No,Sold
206,Renault,K-ZE,EV,2015,Petrol,Automatic,24.55,1418,351,8,Silver,2211872,Used,1st,Expired,New Michelleshire,Yes,No,Sold
207,Nissan,Leaf,EV,2017,Diesel,Automatic,16.66,4028,443,8,Red,3893876,Used,2nd,Valid,West Isaiah,No,Yes,Available
208,Mercedes,E-Class Cabriolet,Convertible,2009,CNG,Manual,10.38,3042,364,2,Silver,3433651,Used,1st,Valid,New Yolanda,No,No,Available
209,Hyundai,Staria,MPV,2005,CNG,Manual,15.48,3370,394,5,White,2057759,New,2nd,Expired,Hallport,No,Yes,Sold
210,Nissan,Kicks,SUV,2005,EV,Automatic,19.78,2940,362,8,Green,608160,Used,3rd,Valid,Lake Krista,No,No,Sold
211,Volkswagen,Golf,Hatchback,2013,CNG,Manual,15.54,4913,208,5,Green,2587539,New,1st,Valid,Velazquezmouth,Yes,No,Available
212,Volkswagen,ID.4,EV,2022,Diesel,Automatic,11.85,3791,366,5,Grey,1334262,Used,2nd,Valid,North Nancystad,No,Yes,Available
213,Maruti,WagonR EV,EV,2010,Diesel,Manual,15.24,2395,290,2,Grey,3866650,New,1st,Expired,North Nancystad,No,No,Available
214,Ford,Tourneo,MPV,2025,Petrol,Manual,22.86,3692,70,4,Blue,1214297,Used,1st,Expired,North Victoriahaven,No,Yes,Sold
215,Renault,K-ZE,EV,2019,Petrol,Manual,15.94,2864,175,7,Blue,1003880,Used,1st,Valid,North Bethanyville,No,Yes,Sold
216,Audi,A5,Coupe,2005,CNG,Automatic,24.09,1739,173,7,Silver,4726612,Used,1st,Valid,Port Nicolefurt,No,No,Available
217,Skoda,Scala,Hatchback,2005,EV,Manual,22.3,4187,340,7,Red,4323286,New,3rd,Expired,South Carloshaven,No,Yes,Sold
218,Volkswagen,Virtus,Sedan,2012,Petrol,Automatic,22.83,3489,287,5,Red,2338300,Used,2nd,Valid,Lake Ashleyside,Yes,Yes,Available
219,Hyundai,Staria,MPV,2016,Diesel,Manual,24.62,4222,95,4,White,2182043,New,3rd,Valid,Lake Ashleyside,Yes,No,Available
220,Nissan,Rogue,SUV,2005,Petrol,Manual,22.68,1257,156,4,Red,4423963,New,2nd,Expired,Robertschester,No,Yes,Sold
221,Skoda,Kushaq,SUV,2007,EV,Automatic,20.85,1488,146,2,Blue,3572045,Used,2nd,Expired,West Michaelfurt,Yes,Yes,Available
222,MG,ZS EV,SUV,2025,CNG,Manual,12.12,3120,347,8,Grey,4903102,Used,1st,Expired,North Bethanyville,No,No,Available
223,Tata,Tigor,Sedan,2018,Petrol,Manual,10.73,3756,160,2,Grey,727224,New,3rd,Valid,New John,No,Yes,Sold
224,Kia,EV6,EV,2015,Diesel,Automatic,22.67,2124,178,8,Red,832518,Used,3rd,Expired,Amyhaven,No,No,Sold
225,BMW,Z4,Convertible,2006,Diesel,Manual,20.58,3376,96,4,Black,3316669,New,1st,Valid,Arnoldmouth,Yes,Yes,Sold
226,BMW,5 Series,Sedan,2009,EV,Manual,24.3,4434,96,7,Green,1727472,Used,3rd,Expired,Port Nicolefurt,No,Yes,Available
227,Nissan,Leaf,EV,2025,EV,Automatic,19.23,1135,122,7,Silver,4510833,New,1st,Valid,Sarafort,No,Yes,Available
228,Nissan,Leaf,EV,2024,CNG,Manual,22.27,1201,382,2,Black,3624242,Used,2nd,Expired,West Jennifer,No,Yes,Available
229,Mercedes,C-Class Coupe,Coupe,2021,CNG,Manual,23.56,1034,251,4,White,2575580,New,3rd,Valid,North Gina,No,No,Available
230,BMW,iX,EV,2017,Diesel,Automatic,12.57,939,200,5,Green,1402681,New,2nd,Expired,Sarahside,No,No,Sold
231,Mercedes,C-Class,Sedan,2024,EV,Automatic,10.51,2925,162,5,Grey,4425655,New,1st,Valid,West Isaiah,No,Yes,Available
232,Mercedes,GLA,SUV,2022,Petrol,Automatic,19.88,1479,392,5,Green,3327457,Used,3rd,Valid,East Johnchester,Yes,Yes,Available
233,Hyundai,Kona Electric,EV,2006,EV,Manual,14.42,2338,316,8,Green,4498645,Used,2nd,Valid,Velazquezmouth,No,Yes,Available
234,Ford,Figo,Hatchback,2005,EV,Manual,11.97,4674,297,4,Blue,4930888,Used,2nd,Expired,West Ashleyside,No,No,Available
235,Renault,K-ZE,EV,2017,Diesel,Automatic,16.92,2673,242,5,Green,1645340,New,1st,Expired,Lake Krista,No,Yes,Sold
236,Tata,Tigor,Sedan,2024,EV,Manual,11.1,4431,437,4,Grey,1187947,Used,3rd,Valid,Stephaniemouth,Yes,Yes,Available
237,Mahindra,XUV700,SUV,2008,Diesel,Automatic,10.05,2995,353,8,Black,402128,New,3rd,Valid,Lesterstad,No,Yes,Available
238,Audi,Q5,SUV,2006,Diesel,Manual,18.97,2575,119,2,Silver,3536354,Used,1st,Expired,Port Mia,Yes,Yes,Sold
239,Volkswagen,Tiguan,SUV,2021,EV,Manual,24.09,1136,260,5,Black,4278305,Used,2nd,Expired,South Carloshaven,No,No,Sold
240,Nissan,Leaf,EV,2008,Petrol,Manual,22.09,2499,60,8,Blue,464249,New,1st,Valid,South Michaelmouth,No,No,Sold
241,Mahindra,Marazzo EV,MPV,2023,Diesel,Automatic,11.69,1287,229,7,Black,455992,New,2nd,Valid,Port Mia,No,No,Sold
242,Nissan,Sunny,Sedan,2020,Diesel,Automatic,11.51,3848,163,8,Silver,3416119,Used,1st,Valid,New Yolanda,No,Yes,Available
243,Audi,A5,Coupe,2014,CNG,Manual,10.19,2564,166,2,White,2440637,Used,1st,Valid,Baldwinhaven,Yes,Yes,Sold
244,Skoda,Enyaq,EV,2015,CNG,Automatic,19.35,2124,345,4,Red,1523196,New,1st,Expired,North Mary,Yes,No,Available
245,Maruti,Dzire,Sedan,2013,CNG,Manual,13.31,2436,152,4,Red,968052,Used,1st,Expired,Graybury,No,No,Sold
246,Honda,Civic,Sedan,2020,EV,Manual,21.42,1369,243,5,Grey,2938165,Used,3rd,Valid,Shawnshire,No,Yes,Available
247,Toyota,bZ4X,EV,2010,EV,Automatic,23.37,3225,219,4,Green,4452556,Used,1st,Expired,Lake Krista,Yes,Yes,Available
248,Honda,Jazz,Hatchback,2017,Petrol,Automatic,14.63,4879,178,7,Blue,1971234,Used,3rd,Valid,Port Rickyshire,Yes,No,Sold
249,Renault,Clio,Hatchback,2016,Diesel,Manual,20.92,1866,279,2,White,1536188,New,3rd,Expired,North Nancystad,No,Yes,Sold
250,Maruti,Alto,Hatchback,2008,Diesel,Automatic,24.52,4713,272,4,Red,1382780,Used,3rd,Valid,Scottfurt,Yes,Yes,Sold
251,Toyota,Innova Crysta,MPV,2010,Diesel,Automatic,20.52,2116,69,5,Green,1326847,Used,2nd,Valid,Jamieberg,Yes,No,Available
252,Mahindra,Marazzo,MPV,2005,Petrol,Manual,10.93,2634,284,2,Green,2318938,Used,2nd,Expired,Jamieberg,No,Yes,Available
253,BMW,3 Series,Sedan,2008,Diesel,Automatic,20.93,4354,357,5,Green,1853559,Used,3rd,Expired,Claudiatown,No,No,Sold
254,Mahindra,Marazzo,MPV,2014,Petrol,Automatic,18.71,1343,371,5,Silver,2225713,New,1st,Valid,Scottfurt,No,No,Available
255,Audi,e-tron,EV,2012,Diesel,Automatic,21.47,3539,179,7,Red,1559562,Used,3rd,Valid,New Josephshire,Yes,Yes,Sold
256,BMW,Z4,Convertible,2012,Petrol,Manual,11.85,3527,368,5,Blue,3344846,Used,1st,Valid,Port Nicolefurt,No,No,Available
257,Nissan,Micra,Hatchback,2010,EV,Automatic,16.52,1956,178,4,Silver,1253206,Used,2nd,Expired,North Bethanyville,Yes,No,Sold
258,MG,ZS EV Hatch,Hatchback,2015,Petrol,Manual,13.83,3218,264,5,Grey,2928920,New,3rd,Expired,New Yolanda,No,No,Available
259,BMW,3 Series,Sedan,2019,Diesel,Automatic,10.96,3388,333,8,Grey,684644,Used,2nd,Expired,North Mary,Yes,Yes,Sold
260,MG,Hector,SUV,2006,Diesel,Automatic,21.79,2450,292,2,Silver,556200,Used,1st,Expired,West Michaelfurt,Yes,Yes,Available
261,Ford,Figo,Hatchback,2019,CNG,Manual,13.03,2178,242,8,Black,4258515,New,3rd,Expired,Lake Krista,No,No,Sold
262,Nissan,Sunny,Sedan,2021,Petrol,Automatic,23.62,1911,194,7,Silver,2868510,Used,3rd,Expired,West Michaelfurt,Yes,No,Sold
263,Volkswagen,ID.4,EV,2017,CNG,Manual,12.44,2079,168,5,Black,4741477,Used,1st,Valid,Lake Ashleyside,No,Yes,Available
264,Tata,Tiago,Hatchback,2013,CNG,Automatic,14.23,4357,318,7,Black,3977622,New,2nd,Valid,Hallport,Yes,No,Available
265,Maruti,Alto,Hatchback,2010,CNG,Manual,15.51,4448,336,4,White,1219662,Used,1st,Valid,Port Rickyshire,Yes,Yes,Available
266,Mercedes,C-Class Coupe,Coupe,2007,EV,Automatic,23.84,2907,377,4,Silver,4807468,Used,1st,Valid,New John,No,No,Sold
267,Mahindra,Marazzo,MPV,2024,CNG,Automatic,15.44,886,188,8,Grey,322368,New,2nd,Valid,Sarahside,No,No,Sold
268,Mercedes,C-Class Coupe,Coupe,2018,Diesel,Manual,11.2,3771,330,8,White,846747,Used,3rd,Expired,Graybury,No,Yes,Available
269,Hyundai,Creta,SUV,2018,Diesel,Manual,18.1,1796,51,5,Grey,3426724,Used,2nd,Expired,West Jennifer,Yes,No,Sold
270,Audi,Q7,SUV,2020,CNG,Manual,22.78,2004,353,8,Green,1128190,New,2nd,Expired,South Michaelmouth,Yes,No,Sold
271,Audi,e-tron,EV,2024,CNG,Automatic,16.16,2169,100,7,Red,4680793,Used,1st,Expired,South Monica,Yes,Yes,Sold
272,Ford,Figo,Hatchback,2006,CNG,Automatic,13.13,2672,133,5,White,2508210,Used,3rd,Expired,South James,Yes,Yes,Sold
273,Volkswagen,Virtus,Sedan,2025,Petrol,Manual,13.42,4538,448,7,Silver,1180640,New,1st,Valid,South James,No,No,Sold
274,Audi,A5,Coupe,2012,EV,Manual,24.03,4059,206,8,White,1700784,New,2nd,Expired,New Brian,No,No,Available
275,Honda,Honda e,EV,2022,CNG,Manual,16.25,4613,245,8,White,3266142,Used,2nd,Expired,New Yolanda,Yes,Yes,Sold
276,Renault,Triber,Sedan,2012,Diesel,Manual,13.56,2627,230,8,Black,3192768,Used,3rd,Expired,West Ashleyside,Yes,Yes,Available
277,Audi,e-tron,EV,2020,EV,Manual,17.42,4518,388,2,Green,4769789,New,1st,Expired,Linburgh,Yes,Yes,Sold
278,Mahindra,Marazzo EV,MPV,2019,Petrol,Manual,19.09,1435,381,8,White,1962860,Used,1st,Expired,North Victoriahaven,No,Yes,Available
279,Kia,EV6,EV,2019,Diesel,Manual,24.03,4776,425,8,Red,4630291,Used,1st,Expired,New Brian,No,Yes,Available
280,Ford,Fusion,Sedan,2019,CNG,Automatic,14.46,3065,354,7,White,2009279,Used,3rd,Valid,New Michelleshire,No,No,Available
281,Nissan,Leaf,EV,2021,CNG,Manual,22.64,1384,230,7,Blue,4842544,Used,3rd,Valid,Lake Krista,Yes,Yes,Sold
282,Renault,Triber,Sedan,2022,Petrol,Manual,12.36,2613,114,8,Grey,2194371,New,3rd,Valid,New Yolanda,No,Yes,Available
283,Audi,e-tron,EV,2011,Diesel,Manual,23.13,2363,172,8,Red,996320,Used,2nd,Valid,Claudiatown,Yes,No,Available
284,BMW,4 Series,Coupe,2013,EV,Manual,10.78,970,133,4,White,877367,New,1st,Expired,South Monica,No,Yes,Sold
285,Maruti,Swift,Hatchback,2009,EV,Automatic,10.85,2833,55,5,Silver,3846946,New,1st,Valid,Claudiatown,Yes,Yes,Sold
286,Skoda,Kodiaq,SUV,2005,Diesel,Automatic,11.21,1329,414,4,Black,4753181,Used,2nd,Valid,Graybury,No,Yes,Available
287,Nissan,Sunny,Sedan,2008,CNG,Manual,17.34,3624,342,2,Silver,2892233,Used,1st,Expired,Baldwinhaven,Yes,Yes,Available
288,BMW,Z4,Convertible,2010,Petrol,Automatic,13.84,3791,352,5,Silver,723410,Used,2nd,Expired,South Michaelmouth,Yes,Yes,Sold
289,Maruti,Vitara Brezza,SUV,2016,CNG,Automatic,17,3485,425,4,Blue,4206803,Used,1st,Expired,West Jennifer,No,No,Available
290,Honda,Honda e,EV,2022,EV,Automatic,22.58,3002,127,8,Silver,762254,Used,2nd,Valid,West Michaelfurt,Yes,Yes,Available
291,Tata,Tigor,Sedan,2020,CNG,Automatic,17.97,2899,423,7,White,2077223,New,1st,Valid,New Brian,Yes,Yes,Sold
292,Honda,CR-V,SUV,2022,CNG,Automatic,23.34,2103,254,4,Green,1872331,New,2nd,Valid,Stephaniemouth,Yes,No,Sold
293,Kia,Picanto,Hatchback,2021,CNG,Automatic,21.98,4303,365,7,White,727599,New,1st,Expired,North Nancystad,Yes,No,Available
294,Tata,Harrier,SUV,2005,EV,Automatic,19.06,4404,111,5,Grey,2254292,New,2nd,Valid,East Johnchester,No,Yes,Sold
295,Audi,Q3,SUV,2009,Petrol,Manual,17.47,1385,90,8,Grey,599121,Used,3rd,Valid,Lesterstad,No,Yes,Sold
296,Honda,Odyssey,MPV,2008,Petrol,Manual,16.97,3584,313,7,White,1091241,New,3rd,Expired,West Jennifer,No,No,Available
297,Maruti,WagonR EV,EV,2019,EV,Automatic,16.46,4632,309,8,Grey,2057181,Used,2nd,Expired,Port Nicolefurt,No,Yes,Available
298,Tata,Tigor,Sedan,2022,Petrol,Automatic,13.57,4169,445,2,White,4785618,New,2nd,Expired,Richmondport,No,Yes,Available
299,Hyundai,Kona Electric,EV,2022,EV,Manual,21.78,4213,160,5,Red,2468332,New,1st,Expired,Lake Tiffany,No,Yes,Sold
300,Tata,Altroz,Hatchback,2021,Diesel,Manual,18.29,2027,252,2,Green,2886930,New,3rd,Expired,South Michaelmouth,Yes,Yes,Available
301,Renault,Duster,SUV,2013,CNG,Manual,12.09,1404,131,5,Red,132259,New,3rd,Expired,New Yolanda,Yes,No,Sold
302,Ford,Aspire,Sedan,2021,CNG,Automatic,10.63,3931,186,2,Black,366972,Used,2nd,Expired,Sarafort,Yes,No,Available
303,Maruti,WagonR EV,EV,2014,CNG,Automatic,20.86,4187,221,2,Black,1310855,New,3rd,Expired,Baldwinhaven,No,No,Available
304,Toyota,Innova Crysta,MPV,2006,EV,Automatic,18.83,3438,180,8,Red,4677966,Used,1st,Expired,East Johnchester,No,No,Available
305,Kia,EV6,EV,2005,Diesel,Automatic,21.64,4311,91,2,Grey,3590508,Used,1st,Expired,Robertschester,Yes,No,Available
306,Kia,Carens,SUV,2012,Petrol,Manual,13.22,3087,229,8,Silver,1295351,New,2nd,Valid,Port Mia,Yes,Yes,Available
307,Mahindra,XUV500,SUV,2010,Petrol,Manual,11.36,2311,78,7,Silver,2526294,New,3rd,Expired,South Nicholas,Yes,Yes,Sold
308,Mercedes,E-Class Cabriolet,Convertible,2010,Petrol,Automatic,20.93,1446,115,7,Blue,2481440,Used,2nd,Valid,New Brian,No,No,Sold
309,Mercedes,GLA,SUV,2013,CNG,Automatic,22.7,2791,207,8,Silver,3748646,Used,1st,Expired,South Carloshaven,Yes,No,Sold
310,Tata,Nexon,SUV,2012,Diesel,Automatic,12.41,4456,74,2,Green,2804835,Used,3rd,Valid,South James,No,No,Available
311,Honda,CR-V,SUV,2023,CNG,Automatic,24.46,1727,405,2,Blue,2622785,New,3rd,Valid,North Nancystad,No,Yes,Sold
312,Maruti,Ertiga,SUV,2009,Petrol,Automatic,18.14,1687,423,4,Silver,1374975,New,2nd,Valid,West Isaiah,No,Yes,Sold
313,Toyota,Glanza,Hatchback,2011,CNG,Manual,16.78,1276,97,5,Green,1337803,New,3rd,Expired,Richmondport,No,No,Available
314,Tata,Altroz,Hatchback,2025,Diesel,Automatic,17.53,3763,136,7,Grey,1479219,Used,3rd,Expired,Lake Katherine,Yes,Yes,Sold
315,BMW,X3,SUV,2021,CNG,Automatic,22.88,3916,233,5,Blue,1606764,New,2nd,Expired,New Brian,No,No,Sold
316,Toyota,Innova Crysta,MPV,2009,Diesel,Manual,10.01,2544,175,7,Silver,2161281,Used,2nd,Expired,South Nicholas,Yes,Yes,Available
317,Mahindra,Marazzo EV,MPV,2022,Diesel,Automatic,15.02,4919,368,5,Grey,4146848,Used,2nd,Valid,Port Nicolefurt,No,No,Available
318,Volkswagen,ID.4,EV,2017,Petrol,Automatic,10.36,2962,389,7,Blue,2549515,Used,2nd,Expired,South Michaelmouth,Yes,No,Available
319,Mahindra,Thar,SUV,2015,Petrol,Automatic,21.85,3502,234,5,Grey,3646001,New,1st,Expired,South Nicholas,No,Yes,Available
320,Audi,A5 Cabriolet,Convertible,2022,CNG,Manual,16.98,3005,118,5,Black,2516478,New,2nd,Valid,Jamieberg,No,Yes,Available
321,Toyota,Corolla,Sedan,2008,Petrol,Automatic,13.65,4684,214,2,Black,2080443,New,2nd,Expired,North Tiffany,Yes,No,Sold
322,Mahindra,Thar,SUV,2021,Diesel,Automatic,18.17,2718,261,7,Silver,1983326,Used,1st,Expired,East Johnchester,No,No,Sold
323,Maruti,Dzire,Sedan,2020,EV,Manual,11.83,912,57,4,White,472014,New,3rd,Valid,Daniellehaven,Yes,Yes,Sold
324,Mercedes,C-Class,Sedan,2020,Petrol,Manual,22.5,4775,408,2,White,2733130,Used,2nd,Expired,Lake Tiffany,No,Yes,Sold
325,Hyundai,Kona Electric,EV,2009,Petrol,Manual,12.21,4607,443,5,Black,1661295,New,1st,Expired,Lake Tiffany,No,Yes,Available
326,Kia,Carens,SUV,2018,Diesel,Manual,13.01,4362,412,8,Black,1863779,Used,2nd,Valid,West Isaiah,Yes,Yes,Sold
327,Renault,K-ZE,EV,2009,Petrol,Automatic,24.39,2231,422,5,Black,2893872,Used,1st,Expired,West Michaelfurt,Yes,No,Available
328,Audi,A3,Sedan,2014,Petrol,Manual,19.44,4675,345,4,Silver,2315226,Used,2nd,Expired,Port Mia,No,No,Sold
329,Mercedes,GLA,SUV,2016,EV,Manual,13.51,2027,368,5,Red,2551013,Used,1st,Valid,North Tiffany,No,No,Sold
330,Mahindra,Scorpio,SUV,2008,Diesel,Manual,10.12,1136,335,5,Black,4925336,Used,3rd,Expired,Lesterstad,Yes,Yes,Available
331,Tata,Tiago,Hatchback,2023,Petrol,Manual,12.41,1852,134,8,Green,1621583,New,2nd,Valid,West Ashleyside,Yes,Yes,Sold
332,Mercedes,C-Class,Sedan,2022,Diesel,Manual,11.33,872,354,2,Red,699632,Used,3rd,Valid,Lesterstad,Yes,Yes,Sold
333,Honda,Jazz,Hatchback,2020,CNG,Automatic,19.91,4257,84,2,Silver,547186,New,1st,Expired,Graybury,Yes,Yes,Available
334,Audi,A5,Coupe,2008,Diesel,Automatic,22.66,4484,60,4,Red,1175500,New,2nd,Valid,North Victoriahaven,Yes,No,Available
335,Renault,K-ZE,EV,2019,Petrol,Manual,13.46,3018,336,4,Green,4293879,New,1st,Valid,Hallport,Yes,No,Available
336,BMW,4 Series,Coupe,2020,EV,Automatic,23.75,1447,238,2,Grey,4171313,Used,2nd,Valid,Velazquezmouth,Yes,No,Available
337,Hyundai,i10,Hatchback,2007,Petrol,Manual,14.39,3696,194,4,Blue,1961086,Used,1st,Expired,Port Rickyshire,No,No,Available
338,Mahindra,Marazzo,MPV,2012,EV,Manual,14.72,4246,377,5,Blue,643482,New,2nd,Valid,Amyhaven,No,No,Sold
339,Tata,Tigor,Sedan,2013,Diesel,Manual,18.01,3203,394,5,Grey,1170922,New,3rd,Valid,North Mary,Yes,No,Sold
340,Renault,Triber,Sedan,2017,CNG,Manual,13.49,2286,217,8,Green,3672151,Used,3rd,Valid,Robertschester,No,Yes,Available
341,Nissan,Leaf,EV,2019,CNG,Manual,20.48,4243,376,4,Green,4220638,New,1st,Valid,North Nancytown,No,No,Sold
342,Maruti,Vitara Brezza,SUV,2005,Diesel,Automatic,12.3,1038,168,5,Blue,3088724,New,2nd,Expired,Jennifermouth,No,Yes,Sold
343,Skoda,Slavia,Sedan,2025,CNG,Manual,14.91,4896,257,4,Blue,2778422,Used,1st,Expired,Lake Brian,Yes,Yes,Available
344,Ford,EcoSport,SUV,2023,Diesel,Manual,13.01,823,74,8,Red,4940122,Used,2nd,Expired,North Nancystad,Yes,Yes,Sold
345,Renault,K-ZE,EV,2016,EV,Manual,14.49,1356,319,7,Silver,4423017,Used,3rd,Expired,North Victoriahaven,No,Yes,Available
346,Audi,A4,Sedan,2009,EV,Automatic,21.03,3513,138,5,Grey,3493173,Used,3rd,Valid,North Bethanyville,No,No,Sold
347,Audi,e-tron,EV,2012,Petrol,Manual,15,3005,358,8,Blue,4152041,New,1st,Expired,East Johnchester,Yes,No,Available
348,Mercedes,EQC,EV,2017,Diesel,Automatic,15.12,1883,442,2,Silver,3932347,Used,3rd,Expired,South Monica,Yes,No,Available
349,Audi,Q7,SUV,2016,CNG,Manual,24.54,3835,73,5,Black,430363,Used,2nd,Expired,Lake Brian,No,Yes,Available
350,Maruti,Ertiga,MPV,2015,Petrol,Automatic,14.06,2233,345,7,Black,2681152,New,3rd,Expired,Shawnshire,Yes,No,Sold
351,Tata,Tigor EV,EV,2015,EV,Manual,16.23,2626,86,7,Black,4625269,New,2nd,Expired,Jamieberg,No,No,Available
352,Mercedes,GLE,SUV,2025,CNG,Automatic,12.13,1516,258,5,Red,3569004,New,2nd,Expired,Graybury,Yes,Yes,Available
353,MG,ZS EV Hatch,Hatchback,2011,CNG,Manual,14,4422,137,8,Silver,3662996,New,3rd,Valid,Robertschester,Yes,No,Available
354,Nissan,Leaf,EV,2025,Petrol,Automatic,18,2175,311,8,Grey,1141155,Used,1st,Expired,Stephaniemouth,Yes,No,Sold
355,BMW,Z4,Convertible,2025,CNG,Automatic,19.13,2332,185,2,Silver,3365690,Used,3rd,Valid,South James,No,Yes,Sold
356,Mercedes,EQC,EV,2011,CNG,Manual,22.42,3859,379,5,Red,4123567,New,2nd,Valid,Lake Brian,Yes,Yes,Available
357,Skoda,Octavia,Sedan,2013,EV,Manual,10.91,1959,202,4,Green,4928864,Used,2nd,Valid,Richmondport,Yes,No,Available
358,Mercedes,C-Class Coupe,Coupe,2022,Petrol,Manual,15.97,969,302,8,Black,1776200,Used,1st,Valid,Port Rickyshire,No,Yes,Sold
359,Renault,Duster,SUV,2018,Petrol,Automatic,23.79,882,394,8,Blue,961245,New,3rd,Valid,East Johnchester,No,Yes,Available
360,MG,ZS EV Hatch,Hatchback,2005,CNG,Manual,22.68,1522,70,8,Red,2311517,Used,3rd,Valid,South Carloshaven,Yes,Yes,Sold
361,Honda,Honda e,EV,2015,Diesel,Manual,12.79,1035,254,5,Green,878963,New,1st,Valid,Lake Brian,Yes,Yes,Sold
362,Maruti,Ertiga,MPV,2005,Petrol,Automatic,16.33,2065,345,5,Red,2810282,New,1st,Valid,South Carloshaven,No,No,Available
363,Kia,Picanto,Hatchback,2014,Petrol,Manual,14.83,1821,265,5,Grey,341415,New,2nd,Valid,Sarafort,Yes,Yes,Available
364,Renault,Duster,SUV,2009,EV,Manual,12.68,807,85,8,Silver,3324711,Used,2nd,Expired,North Victoriahaven,No,Yes,Sold
365,Kia,EV6,EV,2024,Diesel,Manual,10.08,1673,114,8,Black,4270298,New,3rd,Valid,Jamieberg,Yes,No,Available
366,Ford,Mustang Mach-E,EV,2021,EV,Automatic,20.56,3810,78,4,Black,1206794,New,2nd,Valid,Lake Tiffany,No,No,Available
367,Volkswagen,ID.4,EV,2017,EV,Manual,16.9,2076,174,7,Silver,3099058,Used,3rd,Expired,Daniellehaven,No,Yes,Sold
368,Maruti,Ertiga,SUV,2023,Petrol,Manual,24.53,2580,169,5,Black,412128,Used,1st,Valid,North Mary,Yes,No,Available
369,Mahindra,Scorpio,SUV,2006,Petrol,Manual,15.36,1313,121,8,Black,2933751,New,3rd,Valid,Jennifermouth,No,Yes,Available
370,Volkswagen,Golf,Hatchback,2006,CNG,Manual,13.29,2316,434,5,Blue,3678196,New,2nd,Expired,West Ashleyside,Yes,Yes,Sold
371,Toyota,Innova Crysta,MPV,2012,EV,Manual,17.68,1811,366,5,White,2966100,New,1st,Expired,New Michelleshire,Yes,No,Sold
372,Mahindra,Marazzo EV,MPV,2020,Petrol,Manual,20.08,933,431,8,Red,1393945,Used,1st,Valid,Port Nicolefurt,Yes,No,Available
373,Toyota,Yaris,Sedan,2018,CNG,Manual,18.78,3653,307,5,Black,634022,New,3rd,Valid,West Jennifer,No,Yes,Available
374,Kia,EV6,EV,2006,Diesel,Manual,15.88,3508,428,8,Silver,4797990,New,3rd,Valid,Lake Krista,Yes,Yes,Sold
375,Skoda,Kushaq,SUV,2021,Diesel,Automatic,19.69,959,284,4,Black,4241909,New,2nd,Valid,Lake Brian,Yes,No,Sold
376,Nissan,Kicks,SUV,2017,Diesel,Automatic,18.98,3144,65,5,Silver,1016597,Used,2nd,Valid,South Carloshaven,No,No,Sold
